id,bedrooms,bathrooms,Area,floors,condition,year built,location,Garage,price
7202290140,3,2.5,1690,2,3,2002,premium,No,"4,55,800"
8161010060,3,2.5,2490,2,3,1993,low,Yes,"5,04,750"
8562900710,3,3,2440,2,3,1992,low,Yes,"4,83,000"
8888000055,3,0.75,920,1,5,1950,medium,Yes,"5,30,000"
3395800295,2,1,1030,1,3,1956,low,Yes,"2,50,000"
5557320030,5,2.75,2000,1,3,1994,premium,No,"2,29,950"
2909300640,4,3.5,4210,2,3,2001,low,Yes,"8,84,744"
5202500030,3,1.5,1610,1,3,1977,medium,No,"5,14,000"
5561300640,3,2.25,1910,1,4,1977,low,Yes,"5,32,000"
3449900030,4,2.5,2660,2,3,2004,premium,Yes,"4,23,000"
952003435,2,1,820,1,5,1922,medium,No,"4,20,000"
6204200340,3,1.75,1730,1,3,1988,premium,No,"5,21,000"
1737100830,4,2.25,2360,2,3,1979,low,No,"5,77,000"
2207200520,3,1,970,1,3,1956,medium,Yes,"4,25,000"
3818400060,4,2.5,2460,2,3,2004,premium,Yes,"4,95,000"
9264960560,3,2.5,2690,2,3,1987,low,No,"3,40,000"
6362900172,3,3.5,1820,2,3,2014,premium,Yes,"4,99,950"
9272200810,4,3,3470,2,3,2014,medium,No,"12,18,000"
3629160060,4,2.75,3370,1,5,1977,low,Yes,"7,20,000"
4324200060,3,1.5,1700,1,3,1970,low,Yes,"2,49,000"
3830620710,3,1,1340,1,4,1978,low,Yes,"2,06,135"
3276900030,5,2.75,2000,2,4,1968,premium,No,"3,00,000"
4058800830,6,3,3840,1.5,3,1949,low,Yes,"6,12,000"
6202600070,5,2.5,3890,2,3,1950,low,No,"11,02,030"
8581200030,4,2,1220,1.5,4,1970,low,No,"2,30,000"
2771601940,3,1,2280,1,3,1936,medium,Yes,"8,50,000"
2214800270,4,2.5,2770,1,4,1979,low,No,"3,55,000"
7312000240,4,2.5,2520,2,3,1990,premium,No,"4,42,000"
8562890560,4,3,3060,2,3,2001,medium,Yes,"3,99,000"
4136930310,4,2.5,2390,2,3,1999,premium,No,"3,60,000"
1328330350,3,1.75,1320,1,3,1978,medium,No,"3,90,000"
5255690060,5,2.5,2900,1,3,1977,premium,Yes,"4,13,000"
402000260,2,1,700,1,3,1951,low,Yes,"1,90,000"
7787110060,3,2.5,2210,2,3,1998,medium,Yes,"4,32,900"
8651580310,3,2.25,2180,2,3,1986,medium,No,"6,21,138"
3705000060,3,2.25,2080,1.5,3,2003,low,No,"2,70,000"
7525410060,4,2.25,2090,1,3,1980,low,Yes,"6,10,000"
3295700060,3,2,1720,1,5,1941,premium,No,"5,00,000"
8121500060,4,2.25,2460,1,5,1968,premium,Yes,"7,15,000"
3728800320,3,1.5,1470,1,4,1958,premium,Yes,"2,64,000"
6003501535,3,1.75,1650,1.5,3,1901,medium,Yes,"5,50,000"
2621750340,3,2,1690,1,3,1997,premium,No,"3,37,000"
3445000274,3,1,970,1,4,1962,medium,No,"1,70,000"
3288200030,4,2.5,2030,1,4,1972,low,Yes,"4,05,000"
4188000640,4,2.5,2540,1,3,1984,medium,Yes,"7,75,000"
2558730070,3,2.25,1570,1,4,1983,premium,No,"4,25,000"
7923500060,5,2.75,2580,2,4,1967,premium,Yes,"7,13,000"
8016300030,5,2.5,2090,1,3,1966,medium,No,"5,55,000"
3629920830,4,2.5,3260,2,3,2003,low,Yes,"8,10,000"
4054510270,4,3.75,3830,2,4,1990,low,Yes,"12,50,000"
2864600105,3,3.5,2130,2,5,1908,low,No,"8,19,000"
8165500830,3,2.5,1690,2,3,2013,medium,No,"4,09,900"
4395600060,2,2.5,1780,2,5,1974,medium,No,"9,35,000"
4444800045,4,1.75,1620,1,4,1947,premium,No,"6,57,500"
1115300270,6,3.75,4210,2,3,2008,medium,No,"9,00,000"
5363200200,5,3.25,2980,2.5,3,1998,low,Yes,"9,32,800"
6067900640,3,2,1490,1,4,1977,low,Yes,"3,91,000"
4279200060,4,2.5,2110,2,3,2000,low,No,"4,20,000"
3425059222,6,3.5,6563,2,3,2002,medium,No,"13,00,000"
5253300397,3,1.5,1510,1,5,1956,premium,Yes,"4,15,000"
1769600204,3,1.75,1830,1,3,1946,low,Yes,"3,50,000"
1176001195,2,1,1230,2,4,1948,premium,No,"3,75,000"
1239400570,3,1.75,2180,1,5,1947,premium,No,"8,60,000"
6071600270,4,2.25,2220,1,4,1961,medium,Yes,"4,95,000"
1311100520,4,2.25,1730,1,3,1962,medium,No,"2,50,000"
1402200070,4,2.25,1990,1,4,1968,medium,Yes,"3,65,000"
1419700270,3,2.75,1540,1,5,1980,premium,Yes,"5,03,000"
5126900310,2,1,1100,1,4,1944,low,No,"1,50,000"
8816400885,4,1.75,1640,1,4,1912,medium,Yes,"4,50,000"
5412100550,4,3,2590,2,3,2001,medium,Yes,"3,55,000"
7203000465,3,2,1450,2,4,1972,low,Yes,"2,45,000"
1862900160,3,2,1180,1,4,1992,low,No,"2,65,900"
984220240,4,2.5,1820,1,3,1975,medium,Yes,"2,99,000"
4458800060,4,2.25,2360,2,4,1968,medium,No,"9,57,500"
1138000160,3,1,1120,1,4,1972,low,Yes,"3,43,000"
9406520550,3,2.25,1646,2,3,1994,low,Yes,"3,07,500"
7852160070,5,3.75,4210,2,3,2004,low,Yes,"9,37,500"
7214700160,3,3,2480,1,4,1976,premium,Yes,"6,10,000"
2483700160,3,1.5,1590,1,3,1952,low,Yes,"7,20,000"
1972201820,4,2,2130,1.5,5,1919,premium,No,"6,10,000"
9477000060,3,1.75,1650,1,4,1967,premium,No,"4,34,500"
7932000041,2,2.5,3090,1,4,1979,low,Yes,"6,02,500"
1231000520,4,2.5,2180,2,3,2002,premium,No,"6,07,010"
7522500070,3,1,1800,1,3,1947,low,No,"6,10,000"
4215250310,4,2.5,3720,2,3,1983,premium,Yes,"8,28,500"
5560000070,3,1,1100,1,3,1961,medium,No,"1,99,990"
1545804460,3,1.75,1530,1,3,1987,medium,No,"2,94,000"
9510970310,4,2.5,3010,2,3,2005,medium,No,"7,89,500"
98030160,3,3.5,3500,2,3,2008,medium,No,"7,97,000"
7853300070,5,3,3100,2,3,2006,premium,Yes,"5,39,950"
934300140,4,1.5,2000,1,4,1962,medium,No,"2,84,950"
1245001820,4,1.5,2290,1,3,1965,medium,Yes,"7,76,500"
1974200060,4,2.5,2400,1,3,1967,medium,Yes,"5,25,000"
7300410060,3,2.5,1850,2,3,1999,low,No,"3,03,000"
1939110310,3,3.25,3680,2,3,1988,low,Yes,"7,22,080"
7888000390,3,1,1060,1,3,1959,low,No,"1,40,000"
7888000390,3,1,1060,1,3,1959,medium,Yes,"2,35,000"
1529300435,3,1,1610,1.5,3,1903,premium,No,"4,40,000"
2960900045,3,1.75,2330,1.5,4,1940,low,No,"6,05,000"
3959400135,2,1,1210,1,3,1950,low,Yes,"3,80,000"
7972600765,4,1,1530,1,3,1925,low,No,"3,52,000"
7214810550,4,2.25,2270,1,4,1979,premium,No,"4,20,000"
3271801090,4,2,2590,2,4,1930,premium,No,"11,75,000"
8964800370,3,1.5,1850,1,4,1953,premium,No,"13,75,000"
8019200030,3,1.5,1500,1.5,4,1933,medium,Yes,"3,00,000"
2954400400,4,3.25,4740,2,3,1990,medium,Yes,"11,50,000"
3013301525,2,1.5,1710,1,5,1951,low,Yes,"4,53,500"
3303100075,3,2,1920,1,4,1972,low,No,"4,43,500"
2004100075,2,1,1150,1,3,1954,medium,Yes,"3,32,000"
4221270340,3,2.5,2320,2,3,2004,medium,No,"6,55,000"
7177300575,4,1,1420,1.5,3,1950,low,No,"4,75,000"
1471630350,3,1.75,1550,1,3,1988,premium,No,"3,72,500"
1250203335,4,2.5,2920,1,3,1921,premium,Yes,"10,50,000"
8815400105,3,1.75,1620,1,5,1945,medium,Yes,"5,00,000"
5315100737,6,2.75,2300,1.5,4,1950,medium,Yes,"9,00,000"
3333002440,3,1,1070,1,3,1989,low,Yes,"3,27,500"
2130702205,3,1.75,1790,1,3,1913,premium,No,"3,90,000"
2159900060,2,1.5,1510,2,4,1985,low,Yes,"4,51,101"
194000575,4,1,1340,1.5,3,1914,medium,Yes,"4,55,000"
1531000140,4,2.5,3350,2,3,2004,low,Yes,"6,50,000"
2125049139,3,2.5,2500,2,4,1993,low,Yes,"8,95,000"
3623500135,4,2.25,2350,1,2,1952,medium,No,"8,00,000"
7805460310,4,2.25,2550,2,3,1987,premium,Yes,"7,03,770"
3021059244,3,1.75,1320,1,4,1968,premium,Yes,"2,49,950"
925049360,2,2,1270,1,4,1926,medium,Yes,"5,12,000"
3286800260,5,2.5,3480,1,4,1972,premium,No,"7,80,000"
4137010240,3,2.25,2820,2,3,1986,low,Yes,"3,36,000"
9368700341,3,2,2110,1.5,5,1955,premium,Yes,"2,85,000"
3832310350,3,1.75,1100,1,3,1981,low,Yes,"2,29,900"
324000350,4,3,1920,1.5,4,1931,low,No,"6,67,500"
9407101840,4,2.5,1890,1,3,1978,medium,No,"3,78,000"
1422300140,3,2.5,2530,2,3,1991,low,Yes,"4,54,000"
6127011000,4,2.5,2550,2,3,2005,low,Yes,"5,37,500"
2624049117,3,1,1550,1.5,4,1926,premium,No,"4,25,000"
3295750550,3,2,1760,1,3,1998,medium,No,"2,90,000"
7960100260,3,2,1270,1,3,1963,premium,No,"3,49,500"
7625700012,3,2.75,1250,2,3,2006,low,No,"3,70,000"
5418200295,3,1.75,1620,1,4,1961,medium,No,"5,49,500"
7454000295,2,1,710,1,3,1942,medium,Yes,"2,45,000"
8100000060,3,1.75,1070,1,3,1994,low,Yes,"2,08,000"
1310500550,4,2.25,2320,1,4,1966,low,Yes,"2,48,000"
9485950310,4,3.25,5450,1.5,5,1984,low,Yes,"6,10,000"
4213910030,4,2.5,1670,2,3,1999,low,No,"5,50,000"
1223089083,3,2.75,3010,2,3,2001,medium,No,"7,50,000"
2143700861,2,1.75,1340,1,3,1940,low,No,"1,92,000"
5016003230,2,1,790,1,3,1908,medium,No,"1,69,317"
1338801019,4,3.5,3400,2.5,3,2008,low,No,"11,98,000"
3592500565,2,1,1530,1.5,4,1923,medium,Yes,"8,80,000"
6414600070,1,1,930,1,3,1948,medium,Yes,"2,10,000"
8645500160,3,1.5,1540,1,3,1973,premium,Yes,"1,80,500"
8651520240,4,2,1990,2,3,1984,low,Yes,"5,40,000"
9408300310,3,1.75,2300,1,3,1984,medium,Yes,"5,20,000"
4202400135,3,1.5,1220,1,3,1968,low,No,"1,77,500"
7129300935,3,1.75,2380,1,4,1956,low,No,"4,15,000"
8143000310,4,2.5,2020,1,5,1968,low,No,"4,95,000"
6082400152,3,2.25,1890,1,3,1966,medium,No,"3,25,000"
6838000520,2,1.75,1330,1,3,1985,premium,No,"4,40,000"
4023500118,3,1.75,1490,1,4,1959,low,Yes,"4,11,000"
8952900204,5,3.5,3550,2,3,1998,premium,Yes,"8,10,000"
7922800320,5,1.75,2040,1,4,1962,medium,Yes,"5,61,750"
9542000030,4,2.5,2380,1,4,1963,low,No,"8,35,100"
3787000140,3,2.25,1780,1,3,1985,medium,No,"4,50,000"
646910030,3,2.5,1650,2,3,2004,low,No,"2,38,000"
5515600075,3,1,1510,1,3,1974,medium,No,"2,99,000"
1377300135,2,1,1100,1,4,1941,medium,Yes,"5,70,000"
5469501940,3,1.75,2190,2,4,1978,low,No,"3,40,000"
9276200890,2,1.75,1760,1.5,3,1912,premium,Yes,"4,50,000"
6385910260,4,1.5,1800,1,3,1966,premium,No,"2,72,750"
5101402482,4,2,2000,2,4,1949,low,Yes,"5,20,000"
9353300140,3,1,990,1,5,1960,medium,No,"2,84,950"
5379801600,2,1.5,1480,1,3,1949,premium,No,"2,55,000"
6082400260,2,1,1200,1,5,1941,low,Yes,"2,31,500"
2025079033,1,2,3000,2.5,3,1979,medium,Yes,"4,15,000"
6181430800,4,2.5,3504,2,3,2006,premium,No,"3,30,000"
3649100473,3,1.5,1300,1,3,1963,low,Yes,"3,65,000"
2011400791,4,2,1330,1.5,3,1928,medium,No,"4,25,000"
7549802030,4,1.75,1850,1,4,1958,premium,No,"4,00,000"
1898200030,4,2.5,2240,2,3,1989,premium,Yes,"3,35,000"
567000672,3,3,1260,2,3,2003,medium,No,"3,42,000"
9126101740,8,5,2800,2,3,1997,low,No,"4,90,000"
5127001600,4,1.75,1820,1,4,1969,medium,Yes,"3,31,500"
1925069121,3,2.5,1730,3,3,1996,low,No,"9,60,000"
7511210310,4,2.5,3350,2,4,1985,premium,No,"7,20,500"
65000260,3,2.5,3370,2,4,1912,low,No,"8,30,000"
6372000060,3,1.75,1240,1.5,5,1926,medium,No,"6,62,990"
2005300140,4,2,2340,1.5,4,1959,medium,Yes,"2,20,000"
5649600435,5,2,1880,1,3,1952,premium,Yes,"3,49,950"
2249500059,3,2,1810,1,3,1922,medium,Yes,"5,50,000"
1773100510,3,1.75,2340,1,4,1941,premium,No,"3,96,000"
9521100960,4,1.5,2820,2,3,1911,medium,Yes,"6,35,000"
1785500132,3,1,1020,1,3,1940,medium,Yes,"2,93,000"
8645530060,3,2.25,2090,1,4,1979,low,Yes,"3,39,000"
7697920060,4,2.25,1830,2,4,1991,premium,No,"2,85,000"
9550202010,6,2.75,2980,1.5,3,1916,low,Yes,"7,75,000"
1821059264,4,1.5,1600,1,4,1959,premium,Yes,"2,24,000"
5700003985,4,3.5,4440,2,5,1922,premium,No,"22,50,000"
2320069248,3,1,1200,1,3,1959,low,No,"1,65,050"
2658000335,3,1.25,1230,1.5,4,1913,low,No,"2,75,000"
1702901557,5,3,2930,1,3,1951,premium,No,"4,45,000"
1774220350,3,2.25,2370,1,3,1978,premium,No,"5,10,000"
7355700171,4,2.5,3040,2,3,2001,medium,No,"12,30,000"
3971701922,3,1.5,1610,1,3,1970,medium,Yes,"3,90,000"
3583300135,3,2.25,2350,1,3,1977,medium,Yes,"4,60,000"
9542000075,3,1.75,2000,1,4,1958,medium,No,"7,00,000"
4055700955,4,3.5,3530,2,3,1987,premium,No,"8,74,150"
4022902505,3,2.25,2220,2,3,1987,medium,Yes,"4,70,000"
8680100030,3,1.75,2000,1,4,1961,premium,No,"3,74,000"
2923039017,2,1.75,1210,1.5,5,1950,medium,No,"5,10,000"
2767604247,2,2.5,1140,3,3,2007,premium,Yes,"4,67,000"
5631500505,4,2.5,2440,2,3,2002,premium,No,"5,76,000"
3356406510,3,2,1560,1,3,1992,premium,No,"1,96,440"
7701990700,4,2.5,3210,2,3,1993,low,Yes,"8,25,000"
8835200800,2,1,930,1,3,1981,low,Yes,"2,81,000"
8902500118,3,2.5,1782,3,3,2000,low,Yes,"3,26,000"
2822079012,3,1.75,1740,1,4,1980,medium,Yes,"3,40,000"
9485950060,5,1.75,3690,1,3,1985,medium,Yes,"4,40,000"
424069264,4,2.5,2930,2,3,1998,low,No,"7,49,000"
3581000340,4,1,1230,1.5,3,1963,premium,No,"3,40,000"
7625704005,3,2,2000,2,3,1916,premium,No,"5,61,000"
1545803240,3,2.25,1520,1,3,1988,low,No,"2,70,000"
8080400045,2,1,1040,1,4,1919,premium,No,"6,00,000"
8651402920,4,1.5,1120,1,3,1969,medium,Yes,"2,19,900"
3121069036,3,1.75,3020,2,3,1992,premium,No,"6,17,000"
2540800390,3,2.25,1820,2,3,1978,medium,No,"4,69,000"
7978800621,3,1,1370,1,3,1942,medium,No,"2,29,000"
1336300445,4,3,3130,2.5,5,1906,premium,No,"12,65,000"
6159400060,3,1.5,1640,1,3,1958,low,No,"3,65,000"
9510930350,4,2.5,2650,2,3,2001,low,Yes,"4,29,000"
5535600520,4,2.5,2850,2,3,2003,low,No,"5,50,000"
7634800070,3,2.5,1820,1,4,1955,premium,No,"4,53,000"
8581200350,3,1.5,1180,1,4,1977,premium,No,"1,87,500"
6190701146,6,2.5,1880,1,5,1955,low,No,"5,20,500"
522059299,3,1.75,1280,1,4,1977,premium,No,"3,00,000"
1513800036,4,3.25,3120,2,3,2005,premium,No,"7,99,000"
6699930550,3,2.5,2470,2,3,2003,medium,Yes,"3,38,000"
9839300875,3,1,1700,1.5,4,1906,low,No,"8,00,000"
2493200435,2,2,1180,1,4,1945,low,Yes,"3,60,000"
226039282,6,2.5,2800,1,3,1968,low,Yes,"4,42,500"
1020069017,4,1,1300,1,4,1920,premium,No,"7,00,000"
5450900140,5,3,3040,1,5,1968,premium,No,"8,30,000"
8093800200,3,2.5,1630,2,3,1987,low,No,"3,60,400"
3205000310,3,1,1340,1,5,1960,premium,Yes,"3,45,000"
7230000350,3,1.75,1830,1,4,1966,medium,No,"3,00,000"
1066600045,3,1,1240,1,5,1959,low,No,"3,50,000"
2822069078,4,2,2500,1,3,1972,low,No,"3,68,000"
8731900340,3,1.75,1760,1,4,1966,medium,Yes,"2,64,000"
5088500310,3,2,2660,1,3,1990,medium,Yes,"4,35,000"
1823059205,3,1.5,2060,1.5,3,1903,premium,No,"2,00,000"
225039082,5,2.5,2540,2,5,1929,low,Yes,"6,20,000"
5021900140,5,4.25,4830,2,3,2014,low,No,"16,79,000"
7883603750,3,1.75,1400,1,4,1919,premium,Yes,"3,37,000"
8081500060,4,3.25,4280,2,4,1984,low,No,"19,28,000"
8099900260,4,2.5,2230,1,5,1974,medium,Yes,"5,44,500"
913000340,1,1,680,1,1,1910,medium,No,"2,52,000"
2115200160,4,2.5,2340,2,3,2008,low,No,"4,45,000"
5095600310,3,2.25,2070,2,3,1989,low,Yes,"3,79,500"
5402100045,4,2,1910,1,4,1919,low,Yes,"1,89,950"
2258500049,3,1,950,1.5,5,1948,premium,Yes,"4,69,000"
626100023,5,2.75,2910,1,5,1979,low,Yes,"6,00,000"
4309720160,3,2.5,2930,2,3,2000,medium,Yes,"7,85,000"
1843100070,4,2.75,2610,2,4,1990,low,No,"3,72,000"
4307350520,5,3,3880,2,3,2004,medium,No,"4,45,000"
5561401260,4,2.25,3320,2,4,1986,medium,Yes,"5,08,000"
2883200966,5,1.5,1940,2,3,1905,medium,No,"7,80,000"
7214800240,4,2.25,2510,2,3,1978,low,No,"5,41,100"
3629920860,4,2.5,2660,2,3,2003,medium,Yes,"7,29,000"
1320069179,3,2,1710,1,5,1952,premium,No,"3,97,000"
9424400200,2,1,1320,1,3,1912,low,No,"4,51,555"
3500100189,2,1,960,1,3,1947,medium,Yes,"3,00,000"
2787720140,3,2.5,1790,1,5,1969,premium,Yes,"4,16,000"
3856904740,2,1,950,1,3,1925,medium,No,"4,90,000"
254000445,6,3.75,2940,2,3,1942,low,Yes,"4,80,000"
6821101837,2,2,930,1,3,2002,premium,No,"3,68,000"
5608000700,3,2.5,4570,2,3,1991,low,Yes,"10,38,000"
7784400060,3,2.5,2370,1,4,1952,premium,Yes,"5,45,000"
3295610350,5,2.75,3430,2,3,1998,medium,Yes,"8,50,000"
3260570260,4,3.5,3540,2,3,2003,premium,Yes,"5,50,000"
1592000260,3,2.25,2240,2,3,1984,medium,No,"6,00,000"
8670000060,4,2.5,2710,1,3,1968,low,Yes,"5,35,000"
8113600004,3,2.5,2660,2,3,2014,medium,Yes,"5,99,950"
235000075,5,2.75,2540,1,4,1955,medium,No,"5,31,000"
1951700700,4,2.25,2210,2,4,1968,low,No,"5,30,000"
1832100030,4,4,3570,2,3,2015,low,No,"5,97,326"
8565000030,4,2.5,3450,2,3,1997,premium,No,"8,05,000"
2473350710,4,1.75,2330,1,4,1968,premium,Yes,"3,90,000"
9521101221,4,2,1690,1.5,3,1901,low,No,"4,87,250"
6152900273,3,1.5,1030,1,4,1967,premium,Yes,"3,01,000"
2721600125,5,2.75,2560,1.5,3,1923,low,No,"11,75,000"
1180002378,4,2.5,1950,2,3,2002,medium,Yes,"2,99,000"
625059051,4,2.25,4370,2.5,4,1907,low,No,"23,50,000"
2113700060,4,2.5,2350,2.5,3,1999,medium,Yes,"4,00,000"
7016100570,4,2.5,3160,1,4,1969,medium,Yes,"4,67,500"
2944500710,4,2.5,2430,2,3,1990,medium,No,"3,05,000"
1549500370,3,1,1340,1,3,1953,medium,Yes,"2,10,000"
7211340030,3,1,1010,1,3,1979,low,Yes,"3,00,000"
2473480520,3,2.25,1770,1,3,1981,premium,Yes,"3,27,500"
1722059326,3,2,1210,1,3,2003,premium,Yes,"2,69,000"
9414100030,4,3.25,3330,1,3,1969,medium,No,"9,75,000"
8911000030,3,1,1240,1,4,1940,low,Yes,"3,55,000"
2264500890,3,1,1250,1.5,4,1900,low,Yes,"7,12,000"
2481630200,4,2.5,2960,2,3,1985,medium,No,"8,83,000"
7299500200,2,1,840,1,3,1994,medium,No,"1,90,000"
8598900125,3,1.75,1530,1,3,1967,premium,No,"4,43,000"
7504010560,4,3,3750,2,3,1976,low,Yes,"9,20,000"
8732130140,4,2.25,2150,1,4,1978,premium,Yes,"2,85,000"
2492200335,4,3.25,1560,1,3,1916,low,No,"9,01,000"
2770606602,3,1.75,2040,1,3,1958,medium,Yes,"5,52,500"
7211400990,2,1,860,1,3,1915,low,No,"2,56,000"
7148700160,3,1.5,1720,1.5,4,1952,premium,Yes,"3,41,000"
984220370,4,2.25,2090,2,3,1975,low,No,"2,79,000"
2600000510,4,2.25,2130,2,4,1977,low,Yes,"6,86,000"
7123400045,2,1,1300,1.5,4,1975,low,No,"2,25,000"
3751602329,2,1.75,1220,1,3,1972,low,Yes,"2,15,500"
6819100310,4,3,2420,1.5,3,1919,medium,No,"9,50,000"
2925079012,4,2.5,2940,2,3,1996,premium,Yes,"5,03,000"
7202430060,3,2.5,2610,2,3,1997,premium,Yes,"7,80,000"
185000118,4,2,1880,1,5,1946,medium,Yes,"2,12,000"
1139000685,4,2.75,2330,1.5,3,1983,medium,No,"5,80,000"
5312100060,4,2.5,2200,2,3,1994,medium,Yes,"4,65,000"
3356404330,4,2,1720,1,3,1959,medium,Yes,"2,06,000"
7805460030,3,2.5,2250,2,3,1987,medium,Yes,"6,15,000"
1705400055,4,1,1640,1.5,5,1907,low,No,"5,19,000"
3303980520,4,3.25,4130,2,3,2001,low,Yes,"11,35,000"
2538410140,5,2.5,2600,2,3,2005,low,No,"3,30,000"
3810000860,4,1.5,1920,1,3,1955,low,Yes,"2,40,000"
8079100370,3,2,2060,1,4,1988,premium,No,"5,74,000"
2025770560,4,4.25,5710,2,3,2007,premium,No,"9,30,000"
225069017,4,3,2720,2,3,1975,premium,Yes,"8,50,000"
1138010510,3,1.5,1490,1,3,1974,low,No,"4,15,000"
4358700135,3,2.5,2360,1,5,1929,low,No,"4,80,000"
4327100045,5,1,1940,1,3,1957,low,Yes,"3,00,000"
6804600550,4,2.25,2570,2,3,1980,medium,No,"4,39,000"
5634500251,3,1,1160,1,3,1938,medium,No,"4,50,000"
3125079062,3,2.5,2660,1,3,1989,medium,No,"5,89,000"
3629920140,3,2.25,1260,2,3,2003,premium,No,"4,77,000"
6844703410,4,2.25,1780,1,3,1951,medium,Yes,"5,87,500"
1337300070,4,2.25,3180,2,3,1905,low,No,"13,15,000"
9290900160,4,2.5,3380,2,3,1966,low,No,"14,30,000"
2251500270,4,2.25,2690,2,3,1978,medium,Yes,"7,00,000"
414100295,2,1,1180,1,4,1949,premium,Yes,"2,75,000"
1771110640,3,1,1660,1,4,1978,medium,No,"3,67,500"
808300550,4,2.5,2260,2,3,2001,medium,Yes,"4,53,250"
4322500055,5,1.75,1910,1,3,1954,low,Yes,"6,07,000"
3810000565,4,2,2430,1,3,1960,premium,Yes,"2,55,000"
461002025,2,2,1300,1,4,1926,premium,Yes,"5,01,000"
8559900140,3,1,1060,1,3,1950,premium,Yes,"4,50,000"
8899210320,3,2.25,2200,2,3,1981,low,Yes,"3,60,000"
952002765,4,1.75,1720,1.5,5,1929,medium,Yes,"4,60,000"
7101100055,3,1.75,2360,1,4,1950,low,Yes,"7,53,000"
3013300510,2,1,820,1,3,1951,medium,Yes,"3,89,950"
1623300765,2,1,1030,1,3,1924,medium,No,"4,69,000"
9322800260,4,1.75,2030,2,4,1939,premium,No,"5,50,000"
6141600140,5,3.5,2700,1.5,4,1948,medium,No,"5,65,000"
9315300260,2,1.75,1100,1,3,1980,low,No,"1,89,650"
7015200335,4,3.25,3620,2,4,1927,medium,No,"15,25,000"
1545806510,3,1.75,1340,1,3,1980,medium,Yes,"2,60,000"
8643200055,3,1.75,1790,1,3,1960,medium,Yes,"2,43,000"
7855000550,4,2.5,3830,1,4,1969,medium,No,"11,00,000"
1313500070,3,1.5,1580,1,4,1976,premium,No,"2,49,000"
290000055,2,1,2020,1,4,1947,low,Yes,"7,20,000"
4139460200,4,2.5,3330,2,3,1995,low,No,"9,05,000"
3931900295,4,2.5,2610,1.5,5,1927,medium,Yes,"8,24,500"
7365600070,4,2.75,2610,1,4,1978,medium,No,"7,62,500"
9274200320,3,2.5,1740,3,3,2008,premium,Yes,"5,80,000"
8856920260,3,2,1840,1,3,1990,low,No,"3,80,000"
4083306175,3,1.75,1080,1,4,1926,premium,Yes,"8,05,000"
7588700204,4,1.75,1240,1.5,4,1944,low,No,"5,20,000"
3271800295,5,4.5,5620,3,3,1999,medium,No,"15,69,500"
6052400575,2,1,1170,1,3,1911,premium,Yes,"1,75,000"
7861300140,4,2.25,1760,2,3,1987,low,Yes,"3,53,500"
6117501176,4,2.5,2230,1,4,1962,premium,No,"5,00,000"
2592400140,3,1.75,1520,1,4,1972,low,No,"3,86,500"
7135300046,2,1,1450,1,3,1950,medium,Yes,"2,10,000"
8665900295,3,2.5,1600,1,3,1983,premium,Yes,"4,39,500"
6699000810,5,2.5,3220,2,3,2002,premium,Yes,"3,15,000"
5104510240,4,2.5,1830,2,3,2003,low,No,"3,39,000"
7856700990,4,2.25,2200,1,4,1971,premium,No,"6,55,000"
8682300640,2,2.5,2170,1,3,2008,medium,Yes,"7,40,000"
6918700320,5,2.5,1900,2,5,1966,low,No,"6,85,000"
9560700055,5,2.5,2960,1,4,1960,premium,No,"5,50,000"
3013300055,2,1.75,1710,2,3,1920,medium,Yes,"4,05,000"
9201000320,4,2.25,2620,1,3,1984,low,No,"7,65,000"
9151600695,3,2,2140,2,3,1911,low,Yes,"6,25,000"
2143700830,4,2.5,2100,1.5,3,1914,low,Yes,"2,07,000"
2143700830,4,2.5,2100,1.5,3,1914,low,No,"3,70,000"
2591020140,3,2.5,1460,1,4,1988,low,No,"4,75,000"
6414600262,2,1,990,1,3,1955,medium,Yes,"3,65,000"
1387301360,4,2.25,2190,1,5,1969,premium,Yes,"4,11,800"
5561400260,5,3.5,3990,2,3,2002,low,Yes,"6,68,000"
7942601805,3,2.5,2340,2,3,1998,medium,No,"6,18,000"
1887500045,4,2,2460,1,4,1948,premium,Yes,"2,47,500"
5505700055,5,3,2080,1,3,1950,premium,Yes,"3,45,000"
3886902505,3,2,1700,2,3,1927,medium,Yes,"6,16,300"
6703100135,3,1.5,1330,1,4,1952,premium,Yes,"3,48,000"
1552520070,3,2.5,1630,1,3,1994,premium,No,"4,25,000"
8163300320,5,2.75,2920,1,5,1968,medium,No,"8,50,000"
1853081000,5,2.75,2830,2,3,2010,premium,Yes,"8,20,000"
4403600240,4,2.25,3190,2,4,1980,low,No,"8,32,000"
3885803625,3,1.75,1490,2,3,1984,medium,No,"8,35,000"
869700370,3,2.5,1630,2,3,1999,premium,No,"3,50,000"
4307301160,4,2.5,2280,2,3,2003,premium,Yes,"3,49,000"
2402100575,6,3.75,3010,2,3,2014,medium,No,"11,25,000"
4307350990,3,2.5,1590,2,3,2004,premium,No,"3,20,000"
2873000260,3,1,1250,1,4,1968,medium,Yes,"1,50,000"
795001600,3,1,1710,1,3,1949,medium,Yes,"3,40,000"
98030140,4,4,3280,2,3,2007,medium,No,"7,85,500"
5409800140,4,2.5,3362,2,3,2004,medium,No,"4,10,500"
9253900354,3,2.5,2200,2,3,1978,medium,Yes,"5,80,000"
3319500922,2,1.5,830,2,3,2005,medium,Yes,"3,45,000"
