Transaction_ID,Date,Customer_ID,Customer_Age,Gender,Location,Product_Category,Product_Name,Unit_Price,Quantity,Discount_Applied,Total_Revenue,Payment_Method,Delivery_Time_Days,Customer_Rating
TXN11637,12-11-2023,CUST_4864,23,Male,India,Apparel,Cotton T-Shirt,96.67,4,0.22,301.61,Credit Card,1,4.9
TXN11638,12-11-2023,CUST_16416,30,Male,UK,Apparel,Formal Shirt,78.01,3,0.25,175.52,Bank Transfer,10,4.8
TXN11639,12-11-2023,CUST_23898,34,Male,USA,Apparel,Running Shoes,75.52,2,0.26,111.77,PayPal,2,4.1
TXN11640,12-11-2023,CUST_17186,37,Male,Germany,Electronics,Gaming Laptop,1465.66,3,0.16,3693.46,Credit Card,15,2.4
TXN11641,12-11-2023,CUST_16304,28,Male,Pakistan,Home & Kitchen,Vacuum Cleaner,209.86,3,0.23,484.78,Bank Transfer,14,2.2
TXN11642,12-11-2023,CUST_17056,45,Male,UK,Apparel,Running Shoes,26.82,3,0.3,56.32,Credit Card,8,3.9
TXN11643,12-11-2023,CUST_15832,32,Female,India,Electronics,4K Smart TV,590.15,2,0.2,944.24,PayPal,4,4.6
TXN11644,12-11-2023,CUST_9124,27,Male,Germany,Apparel,Denim Jeans,24.02,5,0.2,96.08,Credit Card,10,3.5
TXN11645,12-11-2023,CUST_13036,37,Male,India,Beauty,Face Wash,39.23,2,0.19,63.55,Bank Transfer,5,4.8
TXN11646,12-11-2023,CUST_17634,54,Female,Pakistan,Apparel,Denim Jeans,128.79,4,0.26,381.22,Bank Transfer,3,3.9
TXN11647,12-11-2023,CUST_15677,38,Female,UAE,Electronics,Smartphone 128GB,58.21,5,0.22,227.02,Bank Transfer,5,3.3
TXN11648,12-11-2023,CUST_7252,31,Non-binary,Pakistan,Home & Kitchen,Microwave Oven,133.74,4,0.16,449.37,PayPal,10,3.5
TXN11649,12-11-2023,CUST_5393,19,Male,UAE,Electronics,Wireless Noise-Canceling Headphones,70.26,5,0.18,288.07,Bank Transfer,11,1.5
TXN11650,12-11-2023,CUST_23138,32,Male,UAE,Electronics,Smartphone 128GB,138.28,2,0.24,210.19,Credit Card,10,3.3
TXN11651,12-11-2023,CUST_9097,37,Female,UK,Beauty,Perfume,60.68,4,0.16,203.88,Credit Card,11,1.5
TXN11652,12-11-2023,CUST_4210,31,Female,Pakistan,Sports,Yoga Mat,176.89,3,0.28,382.08,Credit Card,4,4.1
TXN11653,12-11-2023,CUST_9389,18,Non-binary,UAE,Apparel,Winter Jacket,85.77,4,0.22,267.6,Credit Card,6,4.7
TXN11654,12-11-2023,CUST_8623,26,Female,Pakistan,Electronics,Gaming Laptop,817.42,5,0.28,2942.71,Credit Card,14,1.4
TXN11655,12-11-2023,CUST_4788,49,Female,India,Apparel,Winter Jacket,103.46,2,0.24,157.26,Credit Card,13,2
TXN11656,12-11-2023,CUST_10032,49,Female,UK,Beauty,Hair Serum,33.31,3,0.28,71.95,Credit Card,2,4.3
TXN11657,12-11-2023,CUST_14914,26,Female,Pakistan,Apparel,Winter Jacket,99.78,2,0.2,159.65,Credit Card,7,4.7
TXN11658,12-11-2023,CUST_14545,41,Female,USA,Beauty,Hair Serum,7.46,5,0.17,30.96,PayPal,1,4.7
TXN11659,12-11-2023,CUST_21328,23,Male,Germany,Beauty,Perfume,34.83,3,0.15,88.82,PayPal,8,4.8
TXN11660,12-11-2023,CUST_19581,49,Female,Pakistan,Electronics,4K Smart TV,542.63,3,0.22,1269.75,PayPal,6,4.8
TXN11661,12-11-2023,CUST_20562,37,Female,Pakistan,Home & Kitchen,Blender,58.77,5,0.2,235.08,Bank Transfer,12,2.4
TXN11662,13-11-2023,CUST_17145,44,Female,Pakistan,Beauty,Lipstick Set,65.3,2,0.17,108.4,Bank Transfer,10,3.2
TXN11663,13-11-2023,CUST_15078,18,Female,UAE,Home & Kitchen,Coffee Maker,139.36,3,0.23,321.92,Crypto,10,4.9
TXN11664,13-11-2023,CUST_4816,41,Male,Germany,Home & Kitchen,Microwave Oven,199.94,4,0.23,615.82,Credit Card,8,3.3
TXN11665,13-11-2023,CUST_11477,34,Female,India,Apparel,Cotton T-Shirt,113.89,4,0.24,346.23,Credit Card,4,3.8
TXN11666,13-11-2023,CUST_9750,43,Non-binary,UK,Apparel,Denim Jeans,37.34,4,0.21,117.99,Credit Card,4,3.6
TXN11667,13-11-2023,CUST_13385,44,Male,UK,Apparel,Cotton T-Shirt,58.5,4,0.23,180.18,PayPal,9,3.9
TXN11668,13-11-2023,CUST_13613,35,Female,UK,Electronics,Smartphone 128GB,106.37,2,0.19,172.32,Bank Transfer,4,4.3
TXN11669,13-11-2023,CUST_22439,28,Male,UK,Electronics,Wireless Noise-Canceling Headphones,900.46,5,0.21,3556.82,Credit Card,5,3.3
TXN11670,13-11-2023,CUST_17573,42,Male,UK,Apparel,Running Shoes,73.19,3,0.23,169.07,Credit Card,7,3.4
TXN11671,13-11-2023,CUST_18963,34,Female,USA,Apparel,Denim Jeans,14.83,4,0.28,42.71,Credit Card,13,1.6
TXN11672,13-11-2023,CUST_9244,26,Male,UAE,Sports,Tennis Racket,130.7,5,0.24,496.66,Bank Transfer,13,1.3
TXN11673,13-11-2023,CUST_17782,25,Female,India,Apparel,Denim Jeans,55.27,5,0.21,218.32,PayPal,1,3.1
TXN11674,13-11-2023,CUST_20404,20,Male,India,Electronics,4K Smart TV,73.66,3,0.26,163.53,PayPal,11,2.5
TXN11675,13-11-2023,CUST_19217,29,Female,Pakistan,Electronics,4K Smart TV,311.63,3,0.19,757.26,Credit Card,7,3.5
TXN11676,13-11-2023,CUST_18495,46,Male,Germany,Home & Kitchen,Coffee Maker,254.14,5,0.27,927.61,PayPal,4,4.2
TXN11677,13-11-2023,CUST_9082,36,Female,UK,Apparel,Winter Jacket,145.71,5,0.16,611.98,Credit Card,9,4.4
TXN11678,13-11-2023,CUST_5707,29,Female,UK,Home & Kitchen,Air Fryer,76.71,3,0.25,172.6,Bank Transfer,5,4.5
TXN11679,13-11-2023,CUST_16530,43,Non-binary,India,Electronics,4K Smart TV,556.82,4,0.19,1804.1,Bank Transfer,4,3.8
TXN11680,13-11-2023,CUST_19429,26,Female,India,Home & Kitchen,Microwave Oven,34.18,2,0.28,49.22,PayPal,6,4.8
TXN11681,13-11-2023,CUST_16451,35,Male,Germany,Apparel,Winter Jacket,86.99,5,0.26,321.86,Credit Card,15,2.1
TXN11682,13-11-2023,CUST_8945,33,Female,UAE,Electronics,Wireless Noise-Canceling Headphones,581.41,3,0.26,1290.73,PayPal,14,1.4
TXN11683,13-11-2023,CUST_20303,42,Male,Germany,Home & Kitchen,Blender,104.54,3,0.16,263.44,Credit Card,15,1
TXN11684,13-11-2023,CUST_14741,19,Female,Germany,Apparel,Formal Shirt,20.86,5,0.21,82.4,PayPal,2,3.5
TXN11685,13-11-2023,CUST_15475,26,Male,UK,Electronics,Smartwatch,1158.15,3,0.21,2744.82,Credit Card,13,1.2
TXN11686,13-11-2023,CUST_12636,18,Male,India,Electronics,Gaming Laptop,99.48,4,0.24,302.42,PayPal,11,2.3
TXN11687,13-11-2023,CUST_15961,32,Female,UAE,Electronics,Smartphone 128GB,211.84,4,0.15,720.26,Credit Card,9,3.8
TXN11688,13-11-2023,CUST_21798,47,Male,USA,Home & Kitchen,Coffee Maker,162.82,3,0.3,341.92,Bank Transfer,8,3.3
TXN11689,13-11-2023,CUST_16103,29,Male,UAE,Apparel,Cotton T-Shirt,75.91,2,0.19,122.97,Crypto,14,2.7
TXN11690,13-11-2023,CUST_23624,29,Non-binary,Germany,Apparel,Cotton T-Shirt,14.94,2,0.19,24.2,Credit Card,14,2.1
TXN11691,13-11-2023,CUST_9147,43,Male,UAE,Beauty,Hair Serum,34.48,3,0.28,74.48,PayPal,8,3.9
TXN11692,13-11-2023,CUST_12228,45,Female,UAE,Electronics,Smartwatch,972.99,5,0.29,3454.11,Bank Transfer,10,4.6
TXN11693,13-11-2023,CUST_19726,34,Female,UAE,Electronics,Smartphone 128GB,1314.1,5,0.28,4730.76,PayPal,5,3.4
TXN11694,13-11-2023,CUST_17483,41,Non-binary,Germany,Sports,Tennis Racket,39.86,2,0.17,66.17,PayPal,9,4.5
TXN11695,13-11-2023,CUST_20902,24,Female,India,Apparel,Cotton T-Shirt,123.97,4,0.21,391.75,PayPal,6,4
TXN11696,13-11-2023,CUST_13930,48,Male,USA,Home & Kitchen,Microwave Oven,114.23,4,0.15,388.38,Bank Transfer,3,4.2
TXN11697,13-11-2023,CUST_8842,56,Non-binary,UK,Sports,Tennis Racket,117.27,4,0.15,398.72,Credit Card,6,3.6
TXN11698,13-11-2023,CUST_21793,40,Female,UK,Sports,Football,128.79,4,0.15,437.89,PayPal,2,4.6
TXN11699,13-11-2023,CUST_20499,18,Male,UAE,Sports,Tennis Racket,146.28,3,0.19,355.46,Credit Card,3,3.6
TXN11700,13-11-2023,CUST_4676,29,Male,USA,Apparel,Denim Jeans,133.21,2,0.22,207.81,PayPal,8,3.6
TXN11701,13-11-2023,CUST_9375,41,Male,UK,Sports,Tennis Racket,134.07,2,0.23,206.47,PayPal,4,3.6
TXN11702,13-11-2023,CUST_21741,30,Male,UK,Beauty,Perfume,8.66,3,0.19,21.04,Credit Card,10,3.3
TXN11703,13-11-2023,CUST_22934,47,Female,Germany,Apparel,Cotton T-Shirt,32.84,5,0.26,121.51,Credit Card,6,3.8
TXN11704,13-11-2023,CUST_16255,40,Male,Pakistan,Beauty,Hair Serum,58.49,2,0.22,91.24,Credit Card,3,3.6
TXN11705,13-11-2023,CUST_19752,27,Male,India,Apparel,Cotton T-Shirt,120.31,5,0.15,511.32,Credit Card,7,3.8
TXN11706,13-11-2023,CUST_9133,35,Male,Germany,Apparel,Denim Jeans,64.73,2,0.16,108.75,Credit Card,10,3.5
TXN11707,13-11-2023,CUST_6990,26,Male,India,Electronics,Smartphone 128GB,788.26,4,0.24,2396.31,Credit Card,10,3.5
TXN11708,13-11-2023,CUST_11615,33,Male,Pakistan,Electronics,Wireless Noise-Canceling Headphones,446.34,4,0.17,1481.85,Credit Card,4,4
TXN11709,13-11-2023,CUST_17260,29,Non-binary,India,Sports,Cycling Helmet,19.75,4,0.28,56.88,PayPal,14,1.2
TXN11710,13-11-2023,CUST_8982,46,Male,USA,Beauty,Face Wash,40.92,5,0.29,145.27,Credit Card,15,2.8
TXN11711,13-11-2023,CUST_8510,56,Non-binary,Germany,Apparel,Winter Jacket,105.58,5,0.29,374.81,Credit Card,1,5
TXN11712,13-11-2023,CUST_22546,20,Non-binary,Germany,Electronics,Smartphone 128GB,602.55,5,0.18,2470.46,PayPal,2,4.2
TXN11713,13-11-2023,CUST_12932,18,Female,Pakistan,Apparel,Running Shoes,68.57,4,0.28,197.48,Credit Card,8,4.2
TXN11714,13-11-2023,CUST_15346,32,Male,UAE,Sports,Yoga Mat,81.46,4,0.19,263.93,Credit Card,5,4.7
TXN11715,13-11-2023,CUST_23666,19,Male,USA,Electronics,Gaming Laptop,862.86,4,0.21,2726.64,PayPal,15,1.9
TXN11716,13-11-2023,CUST_6990,35,Male,UK,Electronics,Gaming Laptop,1179.18,5,0.22,4598.8,Credit Card,4,4.8
TXN11717,13-11-2023,CUST_13192,42,Female,Pakistan,Beauty,Face Wash,32.24,2,0.26,47.72,PayPal,10,4.2
TXN11718,13-11-2023,CUST_6127,49,Male,India,Apparel,Running Shoes,72.36,2,0.18,118.67,PayPal,10,4.4
TXN11719,13-11-2023,CUST_13896,37,Male,Pakistan,Home & Kitchen,Vacuum Cleaner,237.79,4,0.25,713.37,Credit Card,9,4.4
TXN11720,13-11-2023,CUST_11573,33,Male,UAE,Beauty,Lipstick Set,40.62,5,0.22,158.42,Credit Card,11,2.3
TXN11721,13-11-2023,CUST_17564,18,Male,UAE,Sports,Yoga Mat,39.22,2,0.16,65.89,Credit Card,9,4.8
TXN11722,13-11-2023,CUST_11408,35,Male,USA,Electronics,Gaming Laptop,1051.18,3,0.22,2459.76,Credit Card,6,3.3
TXN11723,13-11-2023,CUST_11186,35,Male,Germany,Electronics,Gaming Laptop,757.19,3,0.18,1862.69,Credit Card,6,4
TXN11724,13-11-2023,CUST_20046,41,Male,UAE,Beauty,Lipstick Set,33.24,2,0.2,53.18,PayPal,11,1.3
TXN11725,13-11-2023,CUST_19296,27,Female,India,Apparel,Denim Jeans,29.37,4,0.27,85.76,PayPal,6,4.3
TXN11726,13-11-2023,CUST_21720,30,Male,UK,Electronics,Gaming Laptop,1299.22,3,0.24,2962.22,PayPal,4,3.6
TXN11727,13-11-2023,CUST_15471,20,Female,UK,Electronics,Smartphone 128GB,483.5,3,0.23,1116.88,Bank Transfer,11,1
TXN11728,13-11-2023,CUST_10301,18,Female,UK,Home & Kitchen,Vacuum Cleaner,207.37,2,0.23,319.35,Bank Transfer,8,3.9
TXN11729,13-11-2023,CUST_10809,23,Female,USA,Electronics,Smartwatch,333.2,4,0.18,1092.9,Credit Card,11,2.9
TXN11730,13-11-2023,CUST_10517,19,Female,Germany,Beauty,Moisturizing Cream,19.51,5,0.27,71.21,Credit Card,15,1.4
TXN11731,13-11-2023,CUST_12833,38,Non-binary,Germany,Beauty,Lipstick Set,24,4,0.24,72.96,Credit Card,1,3.8
TXN11732,13-11-2023,CUST_10187,29,Male,Pakistan,Apparel,Cotton T-Shirt,37.42,3,0.2,89.81,Bank Transfer,10,4.7
TXN11733,13-11-2023,CUST_18579,29,Female,USA,Electronics,Smartwatch,552.48,5,0.24,2099.42,Bank Transfer,9,4
TXN11734,13-11-2023,CUST_4056,25,Male,USA,Beauty,Perfume,27.59,2,0.2,44.14,PayPal,8,3.8
TXN11735,13-11-2023,CUST_13929,18,Female,India,Beauty,Perfume,37.29,4,0.17,123.8,PayPal,15,2.4
TXN11736,13-11-2023,CUST_5330,50,Male,UK,Sports,Dumbbell Set,167.71,4,0.2,536.67,Credit Card,12,2.1
TXN11737,13-11-2023,CUST_10937,24,Female,UK,Apparel,Denim Jeans,22.07,5,0.26,81.66,Credit Card,12,1.3
TXN11738,13-11-2023,CUST_21926,30,Male,Pakistan,Electronics,Wireless Noise-Canceling Headphones,1048.03,4,0.3,2934.48,Credit Card,9,3.6
TXN11739,13-11-2023,CUST_5161,20,Female,UAE,Electronics,Gaming Laptop,1396.47,5,0.18,5725.53,Credit Card,2,4.9
TXN11740,13-11-2023,CUST_6119,44,Male,UAE,Apparel,Denim Jeans,125.37,5,0.22,488.94,Credit Card,10,4
TXN11741,13-11-2023,CUST_4526,36,Female,UK,Apparel,Denim Jeans,96.19,4,0.29,273.18,PayPal,7,4.3
TXN11742,13-11-2023,CUST_12775,26,Female,UK,Electronics,Gaming Laptop,700.44,5,0.24,2661.67,Bank Transfer,11,1.9
TXN11743,13-11-2023,CUST_11063,31,Male,UK,Sports,Yoga Mat,183.29,2,0.21,289.6,PayPal,1,4.9
TXN11744,13-11-2023,CUST_17121,51,Male,Germany,Sports,Cycling Helmet,166.93,5,0.26,617.64,Credit Card,8,3.1
TXN11745,13-11-2023,CUST_23161,34,Female,UAE,Sports,Tennis Racket,113,5,0.23,435.05,Credit Card,5,4.9
TXN11746,13-11-2023,CUST_15928,33,Male,Pakistan,Electronics,Gaming Laptop,856.09,5,0.25,3210.34,Credit Card,1,4.8
TXN11747,13-11-2023,CUST_8427,25,Non-binary,UK,Home & Kitchen,Vacuum Cleaner,92.38,5,0.18,378.76,PayPal,9,4.5
TXN11748,13-11-2023,CUST_6386,18,Female,USA,Apparel,Winter Jacket,72.64,3,0.25,163.44,PayPal,5,3.7
TXN11749,13-11-2023,CUST_8054,33,Male,UAE,Apparel,Running Shoes,87.09,3,0.17,216.85,Bank Transfer,3,4.9
TXN11750,13-11-2023,CUST_15646,38,Male,USA,Apparel,Winter Jacket,127.25,4,0.2,407.2,Credit Card,1,3.5
TXN11751,13-11-2023,CUST_21002,45,Female,USA,Home & Kitchen,Blender,73.07,2,0.23,112.53,Credit Card,2,3.2
TXN11752,13-11-2023,CUST_21537,18,Female,India,Home & Kitchen,Vacuum Cleaner,50.47,2,0.27,73.69,Credit Card,2,3.9
TXN11753,13-11-2023,CUST_23673,23,Male,USA,Apparel,Winter Jacket,15.22,3,0.22,35.61,PayPal,4,3.5
TXN11754,14-11-2023,CUST_19640,29,Male,UK,Beauty,Moisturizing Cream,74.69,2,0.16,125.48,PayPal,10,3.1
TXN11755,14-11-2023,CUST_5770,34,Non-binary,USA,Electronics,4K Smart TV,1349.8,4,0.21,4265.37,Credit Card,5,3.7
TXN11756,14-11-2023,CUST_22061,33,Female,USA,Electronics,Wireless Noise-Canceling Headphones,874.18,3,0.17,2176.71,Bank Transfer,13,1.7
TXN11757,14-11-2023,CUST_23052,33,Male,Pakistan,Beauty,Hair Serum,28.56,2,0.18,46.84,Crypto,11,2.7
TXN11758,14-11-2023,CUST_4711,39,Male,India,Sports,Dumbbell Set,82.31,3,0.21,195.07,PayPal,12,2.7
TXN11759,14-11-2023,CUST_23941,25,Non-binary,UK,Electronics,Wireless Noise-Canceling Headphones,166.22,3,0.22,388.95,Bank Transfer,4,4.3
TXN11760,14-11-2023,CUST_18198,44,Female,UAE,Electronics,4K Smart TV,538.21,5,0.19,2179.75,Credit Card,6,3.6
TXN11761,14-11-2023,CUST_18779,39,Male,Germany,Sports,Dumbbell Set,143.65,4,0.21,453.93,Crypto,14,1.2
TXN11762,14-11-2023,CUST_19630,31,Male,UK,Electronics,Smartphone 128GB,1159.95,5,0.22,4523.81,Credit Card,9,4.4
TXN11763,14-11-2023,CUST_16744,51,Female,Pakistan,Apparel,Cotton T-Shirt,109.59,4,0.24,333.15,PayPal,14,2.5
TXN11764,14-11-2023,CUST_12016,50,Male,UK,Home & Kitchen,Vacuum Cleaner,273.69,4,0.2,875.81,Credit Card,15,2.8
TXN11765,14-11-2023,CUST_18264,44,Female,UK,Electronics,Smartphone 128GB,817.64,3,0.29,1741.57,PayPal,7,4.2
TXN11766,14-11-2023,CUST_10282,18,Female,Germany,Sports,Tennis Racket,194.59,4,0.16,653.82,PayPal,8,3.6
TXN11767,14-11-2023,CUST_17113,50,Female,Pakistan,Home & Kitchen,Microwave Oven,152.22,4,0.26,450.57,Bank Transfer,5,3
TXN11768,14-11-2023,CUST_8811,42,Male,Pakistan,Electronics,Wireless Noise-Canceling Headphones,579.88,4,0.26,1716.44,PayPal,11,1.1
TXN11769,14-11-2023,CUST_15027,55,Female,UK,Electronics,4K Smart TV,1071.24,5,0.16,4499.21,Credit Card,8,3.8
TXN11770,14-11-2023,CUST_6567,47,Female,UK,Electronics,Gaming Laptop,933.58,2,0.21,1475.06,Credit Card,13,1.4
TXN11771,14-11-2023,CUST_16733,50,Male,India,Beauty,Hair Serum,78.9,5,0.18,323.49,PayPal,1,3.5
TXN11772,14-11-2023,CUST_17319,43,Male,UAE,Beauty,Lipstick Set,47.61,2,0.18,78.08,Credit Card,8,4
TXN11773,14-11-2023,CUST_4739,48,Male,Germany,Electronics,4K Smart TV,1275.25,2,0.3,1785.35,Crypto,9,5
TXN11774,14-11-2023,CUST_4086,54,Male,USA,Home & Kitchen,Microwave Oven,207.05,4,0.17,687.41,Credit Card,4,4.7
TXN11775,14-11-2023,CUST_18057,37,Female,USA,Sports,Cycling Helmet,151.74,3,0.28,327.76,Credit Card,9,4.6
TXN11776,14-11-2023,CUST_12299,19,Female,India,Electronics,Smartwatch,1197.62,2,0.25,1796.43,Credit Card,8,3.9
TXN11777,14-11-2023,CUST_9690,31,Non-binary,USA,Electronics,Smartphone 128GB,1059.98,3,0.2,2543.95,Credit Card,11,2.2
TXN11778,14-11-2023,CUST_23011,38,Female,Pakistan,Beauty,Face Wash,20.35,4,0.27,59.42,Credit Card,8,4.1
TXN11779,14-11-2023,CUST_9613,35,Female,UK,Electronics,Gaming Laptop,160.46,2,0.21,253.53,Bank Transfer,8,3.1
TXN11780,14-11-2023,CUST_18756,22,Male,USA,Electronics,Smartwatch,418.73,3,0.24,954.7,Bank Transfer,14,1.7
TXN11781,14-11-2023,CUST_11160,18,Male,UK,Home & Kitchen,Vacuum Cleaner,37.34,2,0.17,61.98,Credit Card,14,1.8
TXN11782,14-11-2023,CUST_9189,27,Male,Germany,Apparel,Denim Jeans,31.9,2,0.29,45.3,PayPal,15,1.6
TXN11783,14-11-2023,CUST_8295,43,Male,UAE,Home & Kitchen,Air Fryer,94.87,3,0.23,219.15,Credit Card,10,4.3
TXN11784,14-11-2023,CUST_4561,50,Female,India,Home & Kitchen,Coffee Maker,157.39,5,0.27,574.47,Credit Card,15,2.7
TXN11785,14-11-2023,CUST_16694,44,Female,UK,Beauty,Perfume,67.4,3,0.25,151.65,Bank Transfer,1,4.7
TXN11786,14-11-2023,CUST_9765,45,Male,Pakistan,Apparel,Cotton T-Shirt,103.89,5,0.16,436.34,PayPal,2,4.9
TXN11787,14-11-2023,CUST_19340,34,Female,Pakistan,Apparel,Winter Jacket,85.44,5,0.22,333.22,Credit Card,7,4.5
TXN11788,14-11-2023,CUST_21907,18,Female,Germany,Electronics,Smartwatch,550.91,2,0.28,793.31,Bank Transfer,2,3.2
TXN11789,14-11-2023,CUST_12382,30,Male,UK,Beauty,Moisturizing Cream,59.88,5,0.19,242.51,Bank Transfer,6,3.3
TXN11790,14-11-2023,CUST_9771,32,Male,India,Electronics,Smartphone 128GB,307.76,4,0.18,1009.45,Credit Card,11,1
TXN11791,14-11-2023,CUST_4705,30,Female,India,Electronics,Smartphone 128GB,1118.15,3,0.28,2415.2,PayPal,13,1.2
TXN11792,14-11-2023,CUST_18338,35,Female,UAE,Apparel,Denim Jeans,57.08,5,0.16,239.74,PayPal,12,2.1
TXN11793,14-11-2023,CUST_16548,39,Female,India,Sports,Cycling Helmet,198.55,5,0.21,784.27,Credit Card,10,3.4
TXN11794,14-11-2023,CUST_15600,43,Male,Pakistan,Beauty,Moisturizing Cream,56.89,5,0.26,210.49,Credit Card,5,4.7
TXN11795,14-11-2023,CUST_9525,32,Non-binary,Pakistan,Electronics,Wireless Noise-Canceling Headphones,941.82,5,0.22,3673.1,Credit Card,15,2
TXN11796,14-11-2023,CUST_22922,18,Male,Germany,Sports,Yoga Mat,70.07,4,0.18,229.83,Credit Card,5,3.1
TXN11797,14-11-2023,CUST_4683,30,Female,Pakistan,Electronics,Wireless Noise-Canceling Headphones,1126.4,2,0.16,1892.35,PayPal,11,2
TXN11798,14-11-2023,CUST_4560,35,Female,USA,Apparel,Winter Jacket,34.59,4,0.28,99.62,PayPal,13,2.8
TXN11799,14-11-2023,CUST_22939,47,Female,USA,Apparel,Winter Jacket,54.35,4,0.23,167.4,Credit Card,1,3.5
TXN11800,14-11-2023,CUST_5869,29,Female,India,Electronics,Smartwatch,1251.41,2,0.16,2102.37,Credit Card,2,3.5
TXN11801,14-11-2023,CUST_7479,40,Female,Germany,Beauty,Lipstick Set,51.94,2,0.18,85.18,Bank Transfer,11,2
TXN11802,14-11-2023,CUST_22597,37,Female,India,Beauty,Moisturizing Cream,78.39,2,0.19,126.99,Credit Card,8,3.4
TXN11803,14-11-2023,CUST_12016,35,Female,India,Apparel,Formal Shirt,68.72,5,0.24,261.14,Bank Transfer,4,4.7
TXN11804,14-11-2023,CUST_13474,44,Female,Pakistan,Electronics,Smartphone 128GB,857.59,3,0.23,1981.03,PayPal,11,2.6
TXN11805,14-11-2023,CUST_10866,28,Non-binary,USA,Apparel,Denim Jeans,107.79,3,0.25,242.53,PayPal,4,4.1
TXN11806,14-11-2023,CUST_12300,29,Male,Germany,Apparel,Winter Jacket,88.32,2,0.21,139.55,Bank Transfer,12,2.8
TXN11807,14-11-2023,CUST_18635,34,Non-binary,USA,Apparel,Running Shoes,129.4,4,0.22,403.73,Credit Card,3,3.3
TXN11808,14-11-2023,CUST_16486,28,Non-binary,UAE,Sports,Football,109.37,4,0.26,323.74,Credit Card,4,3.3
TXN11809,14-11-2023,CUST_19867,40,Male,Pakistan,Sports,Yoga Mat,51.22,3,0.28,110.64,Credit Card,1,3.8
TXN11810,14-11-2023,CUST_16328,27,Female,Pakistan,Beauty,Perfume,54.27,3,0.18,133.5,Bank Transfer,11,2.2
TXN11811,14-11-2023,CUST_20277,37,Male,UK,Apparel,Denim Jeans,144.81,5,0.2,579.24,Credit Card,9,3.1
TXN11812,14-11-2023,CUST_9901,33,Male,UAE,Apparel,Cotton T-Shirt,134.26,5,0.2,537.04,Bank Transfer,6,3.5
TXN11813,14-11-2023,CUST_20586,37,Female,UAE,Sports,Cycling Helmet,169.23,5,0.16,710.77,Credit Card,5,3.2
TXN11814,14-11-2023,CUST_19318,30,Female,Pakistan,Home & Kitchen,Coffee Maker,205.04,4,0.21,647.93,PayPal,6,4
TXN11815,14-11-2023,CUST_10649,31,Female,Pakistan,Electronics,4K Smart TV,1234.39,2,0.23,1900.96,Bank Transfer,14,1.1
TXN11816,14-11-2023,CUST_22655,35,Female,USA,Apparel,Running Shoes,89.41,3,0.25,201.17,PayPal,8,4.3
TXN11817,14-11-2023,CUST_12568,37,Female,Germany,Sports,Cycling Helmet,15.34,2,0.25,23.01,PayPal,6,3.5
TXN11818,14-11-2023,CUST_12424,34,Male,USA,Electronics,Gaming Laptop,121.77,4,0.28,350.7,PayPal,6,4.6
TXN11819,14-11-2023,CUST_19658,52,Female,USA,Home & Kitchen,Vacuum Cleaner,39.32,5,0.27,143.52,PayPal,2,3.4
TXN11820,14-11-2023,CUST_5463,25,Female,UK,Beauty,Face Wash,28.1,5,0.16,118.02,PayPal,15,2.2
TXN11821,14-11-2023,CUST_13483,34,Male,USA,Electronics,4K Smart TV,1003.08,5,0.17,4162.78,Crypto,15,3.5
TXN11822,14-11-2023,CUST_12393,19,Male,Germany,Apparel,Formal Shirt,104,5,0.18,426.4,Credit Card,14,2.2
TXN11823,14-11-2023,CUST_22032,38,Male,Germany,Beauty,Hair Serum,48.21,4,0.24,146.56,PayPal,1,3.5
TXN11824,14-11-2023,CUST_10969,23,Female,UK,Electronics,Smartphone 128GB,938.08,2,0.3,1313.31,Credit Card,3,5
TXN11825,14-11-2023,CUST_22127,32,Male,USA,Electronics,Smartwatch,1494.03,5,0.22,5826.72,Credit Card,13,2
TXN11826,14-11-2023,CUST_4542,31,Male,Pakistan,Electronics,Smartphone 128GB,1392.23,3,0.22,3257.82,Credit Card,3,3.7
TXN11827,14-11-2023,CUST_20364,37,Female,Pakistan,Sports,Dumbbell Set,124.72,4,0.23,384.14,Bank Transfer,15,2.8
TXN11828,14-11-2023,CUST_12177,29,Non-binary,Pakistan,Apparel,Running Shoes,106.86,3,0.25,240.44,Bank Transfer,14,2.6
TXN11829,14-11-2023,CUST_18020,29,Male,Germany,Apparel,Running Shoes,68.58,5,0.29,243.46,PayPal,3,3.9
TXN11830,14-11-2023,CUST_9474,49,Male,Pakistan,Sports,Dumbbell Set,97.26,2,0.24,147.84,Credit Card,13,1.8
TXN11831,14-11-2023,CUST_8371,37,Male,Germany,Beauty,Moisturizing Cream,22.52,2,0.2,36.03,Credit Card,6,4.7
TXN11832,14-11-2023,CUST_21608,29,Male,India,Sports,Yoga Mat,74.39,3,0.24,169.61,Credit Card,5,4.7
TXN11833,14-11-2023,CUST_22538,32,Male,UK,Apparel,Denim Jeans,124.93,5,0.21,493.47,Credit Card,10,3.8
TXN11834,14-11-2023,CUST_5482,51,Male,India,Sports,Tennis Racket,143,4,0.22,446.16,PayPal,10,3.5
TXN11835,14-11-2023,CUST_7341,32,Female,UAE,Electronics,Smartwatch,389.13,2,0.23,599.26,Bank Transfer,10,4.9
TXN11836,14-11-2023,CUST_13294,28,Non-binary,UAE,Electronics,4K Smart TV,1146.02,4,0.16,3850.63,PayPal,9,4.6
